District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,9,H I L P S WARD,രജിത സന്തോഷ്,CPI(M),LDF,514,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,10,KANJIPPADOM NORTH,പി . അരുൺ (കണ്ണൻ),BJP,NDA,410,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,11,KANJIPPADOM SOUTH,നിഷ സന്തോഷ്,CPI(M),LDF,625,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,12,VALANJAVAZHY EAST,സുനീറ മജീദ്,WPI,OTH,331,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,13,KAKKAZHOM EAST,രേഷ്മ സനോഷ്,CPI(M),LDF,440,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,14,KAKKAZHOM H S WARD,ഷീജ ബഷീർ മൂത്തേടം,SDPI,OTH,402,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,15,KAKKAZHOM WEST,അലിയാർ കുഞ്ഞുമോൻ,SDPI,OTH,434,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,16,KAMBIVALAPPU WARD,ഷഹീറ ബഷീർ,IUML,UDF,530,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,17,BEACH WARD,അനിത സതീഷ്,CPI(M),LDF,580,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,18,JANASEVINI WARD,പി. ശശി,CPI(M),LDF,482,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,19,NEERKUNNAM WEST,ധന്യ ബിപിൻ.,CPI(M),LDF,353,2025
Alappuzha,Grama Panchayat,G04023,Ambalappuzha North,20,M C H WARD,ജീതു. ജെ,CPI(M),LDF,418,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,1,KOMANA WEST,ശ്രീജ രതീഷ്,CPI(M),LDF,574,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,2,KAKKAZHAM WEST,സ്നേജിത രതീഷ്,BJP,NDA,332,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,3,ERATTAKULANGARA,ഷഹന മജീദ്,INC,UDF,395,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,4,KAKKAZHAM EAST,സിന്ധു മനോജ്,CPI(M),LDF,440,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,5,KATTAKUZHI,ശ്യാമള ടീച്ചർ,CPI(M),LDF,495,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,6,KANJIPPADOM,ഉദയമണി സുനിൽ,INC,UDF,270,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,7,SAKTHEESWARI,കരുമാടി മുരളി,INC,UDF,476,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,8,KARUMADY,ബിന്ദു,CPI,LDF,330,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,9,AMAYIDA,ഗീത,CPI(M),LDF,372,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,10,AMAYIDA NORTH,രാധാകൃഷ്ണന്‍ നായർ,INC,UDF,377,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,11,AMBALAPUZHA,എ. ആർ ഹരികൃഷ്ണൻ,BJP,NDA,319,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,12,RAILWAY STATION,ശ്രീലേഖ,BJP,NDA,406,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,13,KARUMADY WEST,പ്രദീപ് കുമാർ(പ്രതീഷ്),CPI(M),LDF,454,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,14,KOMANA  NORTH,കവിത,CPI,LDF,310,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,15,KOMANA,ബിന്ദു ബൈജു,INC,UDF,283,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,16,PANCHAYAT OFFICE,മനോജ് കുമാർ.കെ,BJP,NDA,442,2025
Alappuzha,Grama Panchayat,G04022,Ambalappuzha South,17,KOMANA SOUTH,സുരേഷ് ബാബു,IND,OTH,572,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,1,MATHANAM,ഡി ഉല്ലാസൻ,CPI(M),LDF,492,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,2,OFFICE,ഉണ്ണികൃഷ്ണൻ,BJP,NDA,363,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,3,HIDAYATH,കെ പി  കബീർ,SDPI,OTH,302,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,4,ST ANTONYS,ബിനിത പ്രമോദ്,CPI(M),LDF,540,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,5,MOOLAMKUZHY,അന്‍സില,INC,UDF,518,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,6,KANNARAPALLY,മുംതാസ് സുബൈർ,CPI,LDF,424,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,7,KATTILAMADAM,എൻ എം ബഷീർ,INC,UDF,452,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,8,KATTUPURAM,സുറുമി,INC,UDF,452,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,9,KUDAPURAM,അക്ഷയ രാജ് കെ,CPI(M),LDF,278,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,10,MADHURAKULAM,സിന്ധു എസ്,INC,UDF,337,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,11,NADUVATH,പി എം ഷാനവാസ്,CPI(M),LDF,363,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,12,HIGH SCHOOL,സീനത്ത്,INC,UDF,423,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,13,KUMAROTH,അജയകുമാർ,CPI,LDF,357,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,14,KOTOORPALLI,നസീറ സിയാദ്,IUML,UDF,402,2025
Alappuzha,Grama Panchayat,G04001,Arookutty,15,CHC,രഞ്ജിത്ത് ഇ എസ് (കണ്ണൻ),CPI(M),LDF,379,2025
Alappuzha,Grama Panchayat,G04006,Aroor,1,PUTHANANGADI,മോളി ജസ്റ്റിൻ,INC,UDF,568,2025
Alappuzha,Grama Panchayat,G04006,Aroor,2,GOVT. FISHERIES SCHOOL,സന്ധ്യ ബെന്നി,INC,UDF,514,2025
Alappuzha,Grama Panchayat,G04006,Aroor,3,MULTIPURPOSE WARD,സി.കെ. പുഷ്പൻ,INC,UDF,537,2025
Alappuzha,Grama Panchayat,G04006,Aroor,4,KOTTAPPURAM,ട്രീസ നിന്‍സി കെ എ,INC,UDF,379,2025
Alappuzha,Grama Panchayat,G04006,Aroor,5,PALLIYARAKKAVU,ആർദ്ര എം അപ്പുക്കുട്ടൻ,CPI(M),LDF,341,2025
Alappuzha,Grama Panchayat,G04006,Aroor,6,UNNIYAMBALAM,നിഷ എം എം,CPI,LDF,448,2025
Alappuzha,Grama Panchayat,G04006,Aroor,7,CHETTUTHARA,ജിനുമോള്‍ പി എ സ്,IND,OTH,395,2025
Alappuzha,Grama Panchayat,G04006,Aroor,8,AROOR GOVT. HIGH SCHOOL,ടി.ബി. ഉണ്ണികൃഷ്ണൻ,CPI(M),LDF,439,2025
Alappuzha,Grama Panchayat,G04006,Aroor,9,VATTAKKERI,വി.കെ. മനോഹരൻ,INC,UDF,612,2025
Alappuzha,Grama Panchayat,G04006,Aroor,10,KUMBANJI,അബ്ദുള്ള (പരിയ),INC,UDF,778,2025
Alappuzha,Grama Panchayat,G04006,Aroor,11,ARABIC COLLEGE,പി.പി സാബു,INC,UDF,653,2025
Alappuzha,Grama Panchayat,G04006,Aroor,12,MULACKAL PARAMBU,ഷെമിമോൾ,INC,UDF,665,2025
Alappuzha,Grama Panchayat,G04006,Aroor,13,ST. FRANCIS,കെ.കെ.നവാസ്,INC,UDF,315,2025
Alappuzha,Grama Panchayat,G04006,Aroor,14,DAIVAVILI KSHETHRAM,ഡയാന,INC,UDF,456,2025
Alappuzha,Grama Panchayat,G04006,Aroor,15,AYURVEDA HOSPITAL,ചന്ദ്രിക സുരേഷ്,CPI,LDF,417,2025
Alappuzha,Grama Panchayat,G04006,Aroor,16,ANJILIKKADU,അഭിലാഷ് റ്റി.പി.,INC,UDF,572,2025
Alappuzha,Grama Panchayat,G04006,Aroor,17,GURUMANDIRAM,പ്രവീണ ദിലീപ്,INC,UDF,390,2025
Alappuzha,Grama Panchayat,G04006,Aroor,18,VIJAYAMBIKA,സുമാദേവി (സുമ ടീച്ചർ),INC,UDF,383,2025
Alappuzha,Grama Panchayat,G04006,Aroor,19,VILLAGE OFFICE,അജയകുമാർ(അജയൻ ചാണിയിൽ),INC,UDF,474,2025
Alappuzha,Grama Panchayat,G04006,Aroor,20,GOVT. HOSPITAL,ജോളി കെ.എ,INC,UDF,486,2025
Alappuzha,Grama Panchayat,G04006,Aroor,21,HIGH SCHOOL,ജോസഫ് ഫ്രാന്‍സിസ്,CPI,LDF,213,2025
Alappuzha,Grama Panchayat,G04006,Aroor,22,CONVENT,സജി അരൂർ,CPI(M),LDF,328,2025
Alappuzha,Grama Panchayat,G04006,Aroor,23,POOJAPPURA,ശ്രീജന്‍ വി പി,BJP,NDA,474,2025
Alappuzha,Grama Panchayat,G04006,Aroor,24,PROJECT COLONY WARD,റോസിലി  കുഞ്ഞുമോൻ,INC,UDF,541,2025
Alappuzha,Grama Panchayat,G04018,Aryad,1,SAMSKARIKA NILAYAM,ദിവ്യ,CPI,LDF,511,2025
Alappuzha,Grama Panchayat,G04018,Aryad,2,KAITHATHIL,അരുൺ എസ്,CPI(M),LDF,503,2025
Alappuzha,Grama Panchayat,G04018,Aryad,3,ASHAN SMARAKA GRANDASHALA,പി പ്രശാന്ത്,CPI(M),LDF,517,2025
Alappuzha,Grama Panchayat,G04018,Aryad,4,KOMALAPURAM,രമ്യ,CPI,LDF,442,2025
Alappuzha,Grama Panchayat,G04018,Aryad,5,LUTHARAN HIGH SCHOOL,പ്രസന്ന രാജേന്ദ്രൻ,CPI(M),LDF,394,2025
Alappuzha,Grama Panchayat,G04018,Aryad,6,KRISHIBHAVAN,അജികുമാർ ചിറ്റേഴം,INC,UDF,444,2025
Alappuzha,Grama Panchayat,G04018,Aryad,7,CHARAMPARAMP,അഞ്ജന എം,CPI,LDF,430,2025
Alappuzha,Grama Panchayat,G04018,Aryad,8,SARGAWARD,ആർ രാജേഷ്,CPI(M),LDF,540,2025
Alappuzha,Grama Panchayat,G04018,Aryad,9,THIRUVILAKKU NORTH,ഫൌസിയ അഷറഫ്,CPI(M),LDF,381,2025
Alappuzha,Grama Panchayat,G04018,Aryad,10,CHEMPANTHARA,രേണുക,CPI,LDF,320,2025
Alappuzha,Grama Panchayat,G04018,Aryad,11,THIRUVILAKKU SOUTH,യമുന ബിജു,CPI(M),LDF,508,2025
Alappuzha,Grama Panchayat,G04018,Aryad,12,AYYANKALI,ഷീജ പ്രദീപ്,IND,OTH,432,2025
Alappuzha,Grama Panchayat,G04018,Aryad,13,NAVADHARSA,ബിനുകുമാര്‍ പി എസ് (ഉണ്ണി),INC,UDF,436,2025
Alappuzha,Grama Panchayat,G04018,Aryad,14,RAMAVARMA,ബിന്ദു മധുകുമാർ,CPI(M),LDF,434,2025
Alappuzha,Grama Panchayat,G04018,Aryad,15,PASHNAMPALAM,മഞ്ജു,INC,UDF,477,2025
Alappuzha,Grama Panchayat,G04018,Aryad,16,IKYABHARATHAM,ദീപ്തി സന്തോഷ്,CPI(M),LDF,477,2025
Alappuzha,Grama Panchayat,G04018,Aryad,17,MATHA SCHOOL,വർഗ്ഗീസ് സെബാസ്റ്റ്യൻ (റോബിൻ),CPI,LDF,362,2025
Alappuzha,Grama Panchayat,G04018,Aryad,18,GURUMANDIRAM,ബിജു വി പി,CPI(M),LDF,520,2025
Alappuzha,Grama Panchayat,G04018,Aryad,19,THUMPOLI COASTAL AREA,എം പി ഷിബു,CPI(M),LDF,500,2025
Alappuzha,Grama Panchayat,G04018,Aryad,20,A. S .KANAL,ജോസഫ് (ബി ജിജിമോൻ),CPI(M),LDF,447,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,1,PALLICKAL NADUVILE MURI,ജി. രമേശ് കുമാർ,CPI(M),LDF,586,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,2,PALLICKAL NORTH,അഡ്വ. ശരത്,CPI(M),LDF,511,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,3,PALLICKAL SOUTH,ബിനി വിശ്വംബരൻ,CPI(M),LDF,353,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,4,BHARANICKAVU CENTRAL,ശ്രീലേഖ,CPI(M),LDF,586,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,5,BHARANICKAVU NORTH,രാധാകൃഷ്ണൻ (ഗോശാലൻ),CPI(M),LDF,567,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,6,BHARANICKAVU EAST,ഷിബു അച്ചുതൻ,CPI(M),LDF,493,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,7,BHARANICKAVU WEST,പ്രീതി ഗോപൻ,INC,UDF,521,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,8,BHARANICKAVU SOUTH,മിത്ര കൃഷ്ണൻ,INC,UDF,427,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,9,VETTICODE,പുഷ്പമ്മ ബോസ്മാത്യു,CPI(M),LDF,512,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,10,KATTANAM EAST,കുഞ്ഞുമോൾ റജി,CPI(M),LDF,595,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,11,KATTANAM,സുരേഷ് തോമസ് നൈനാൻ,INC,UDF,626,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,12,KATTANAM SOUTH,അനന്തു,CPI(M),LDF,565,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,13,ELIPPAKKULAM NORTH,ഷാദിയ നൗഷാദ്,INC,UDF,663,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,14,ELIPPAKKULAM SOUTH,എം. മനോജ്,CPI(M),LDF,913,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,15,ELIPPAKKULAM WEST,എ.എം. ഹാഷിർ,CPI(M),LDF,625,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,16,KATTACHIRA SOUTH,സരസ്വതി. എസ്,CPI(M),LDF,506,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,17,MONKUZHY SOUTH,ഗിരിജ,INC,UDF,464,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,18,MONKUZHY CENTRAL,മങ്കുഴി ശ്രീകുമാർ,BJP,NDA,398,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,19,MONKUZHY NORTH,അജിത ശശിധരൻ നായർ,CPI(M),LDF,457,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,20,KATTACHIRA,ശാലിനി. എസ്,INC,UDF,695,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,21,KOYIKKAL,നിഷ കെ സാം,INC,UDF,483,2025
Alappuzha,Grama Panchayat,G04063,Bharanikkavu,22,MANJADITHARA,ഡോ. പി. പ്രിയമോൾ,CPI(M),LDF,553,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,1,KADAMPOOR,രാംകുമാർ (രാജേഷ് കടമ്പൂര്),BJP,NDA,490,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,2,BUDHANOOR EAST,പ്രമോദ് കുമാർ (കിച്ചൻ),BJP,NDA,444,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,3,BUDHANOOR WEST,ശാന്ത വിജയൻ,CPI(M),LDF,358,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,4,BUDHANOOR SOUTH,ശ്രീദേവി,INC,UDF,502,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,5,ELANJIMEL,അശ്വതി. എസ്,BJP,NDA,332,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,6,PERINGILIPPURAM EAST,എൻ. രാജേന്ദ്രൻ,CPI(M),LDF,345,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,7,PERINGILIPPURAM  WEST,രാജലക്ഷ്മി ഗണേശ്,CPI(M),LDF,386,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,8,ULUNTHI EAST,രാജേഷ്,BJP,NDA,351,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,9,ULUNTHI,ജോണ്‍ ഉളുന്തി,INC,UDF,448,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,10,GRAMAM,ശാന്ത ഗോപകുമാർ,BJP,NDA,431,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,11,ENNAKKAD SOUTH,ആർ. സുരേന്ദ്രൻ,IND,OTH,328,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,12,PANCHAYAT OFFICE WARD,ശ്രീല ഹരികുമാർ,BJP,NDA,402,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,13,THAYOOR,നിർമ്മലാ രവി,CPI,LDF,343,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,14,ENNAKKAD NORTH,ശ്രീജ ശ്രീകുമാർ,BJP,NDA,331,2025
Alappuzha,Grama Panchayat,G04042,Budhannur,15,PERINGAD,സുജി സുന്ദരേശൻ,CPI(M),LDF,376,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,1,CHIRAKKUPURAM,അനിയൻകുഞ്ഞ്,IND,OTH,351,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,2,MONCOMBU THEKEKKARA,ആതിര സി ആർ,BJP,NDA,260,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,3,PUNNAKUNNATHUSERY,ജോസഫ് (ജോസ്‌കുട്ടി കോയിപ്പള്ളി),KC,UDF,324,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,4,PUNNAKUNNATHUSERY-EAST,സൌമ്യ എബ്രഹാം,INC,UDF,267,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,5,THEKKEKARA,മേരി  ജോസഫ് (ജോബി ജിനോ എട്ടിൽ),INC,UDF,445,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,6,ONNAMKARA,ഓമന സത്യൻ,CPI(M),LDF,372,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,7,KANDANKARI,മെര്‍വിന്‍ ജെ ജോസഫ് ആമ്പക്കാട്,INC,UDF,269,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,8,PULLANGADY,സുജ ട്രീസ ബേബി,KC,UDF,323,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,9,CHAMBAKULAM,ജോര്‍ജുകുട്ടി (അഞ്ചിൽ കുഞ്ഞച്ചൻ),INC,UDF,424,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,10,CHAMBAKULAM EAST,രാധാമണി (രാധാമണി ടീച്ചർ വിൽപ്പറമ്പ്),INC,UDF,335,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,11,NAATTAYAM,ശിവകുമാർ,INC,LDF,313,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,12,GOVENDHA,ഡോണ കാതറിൻ എം,INC,UDF,449,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,13,AMICHAKARY,മാത്യു. കെ. എം (തങ്കച്ചൻ കൂലിപ്പുരയ്ക്കൽ),INC,UDF,444,2025
Alappuzha,Grama Panchayat,G04029,Champakkulam,14,KOYIKKARY,രജി നാണപ്പൻ,CPI(M),LDF,428,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,1,PANACKAL TEMPLE,നൈന ഗോപിനാഥ്,INC,UDF,483,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,2,KADABANAKULANGARA,വിനീത വി,BJP,NDA,328,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,3,KALATHIL TEMPLE,ആർ സുജിത്ത്,CPI(M),LDF,426,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,4,KRISHIBHAVAN,ജ്യോതിശ്രീ,INC,UDF,469,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,5,KADAVIL BHAGAVATHI TEMPLE,അഞ്ജു,BJP,NDA,450,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,6,VILLAGE OFFICE WARD,ശ്രീജ സജിമോൻ,INC,UDF,362,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,7,COLLEGE WARD,സുകാസിനി,BJP,NDA,377,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,8,VADAKKUMKARA TEMPLE,പി ആർ ഹരിക്കുട്ടൻ,CPI(M),LDF,581,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,9,THUMBEPARAMBU WARD,രജിത,CPI(M),LDF,466,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,10,GOVINDHAPURAM,ദിനേശ് കുമാർ,BJP,NDA,345,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,11,KALLARATHARA,കെ റ്റി ഷാജി,CPI(M),LDF,545,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,12,VILAKKUMARM WARD,അജിത്പ്രസാദ്,INC,UDF,367,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,13,THIRUNALLOOR WARD,അഗസ്റ്റിൻ കൊച്ചുവെളി,INC,UDF,426,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,14,PALLATHARA,ഷൈനി മോഹനൻ,BJP,NDA,426,2025
Alappuzha,Grama Panchayat,G04002,Chennam Pallippuram,15,ST  JOSEPH CHURCH,ജഗദീശൻ ദാമോദര പണിക്കർ (ജഗദീഷ്),INC,UDF,539,2025
